date,team_1,team_2,team_1_goals,team_2_goals,tournament,is_team_1_home,is_team_2_home,is_neutral
3/02/2001,Saudi Arabia,Uganda,3,1,Friendly,TRUE,FALSE,FALSE
3/02/2001,Singapore,Kyrgyzstan,0,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
3/02/2001,USA,Colombia,0,1,Friendly,TRUE,FALSE,FALSE
4/02/2001,Senegal,Mali,1,0,Friendly,TRUE,FALSE,FALSE
5/02/2001,Fiji,Malaysia,4,1,Friendly,TRUE,FALSE,FALSE
6/02/2001,Bahrain,Kyrgyzstan,1,0,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
6/02/2001,Singapore,Kuwait,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
7/02/2001,Fiji,Malaysia,2,0,Friendly,TRUE,FALSE,FALSE
8/02/2001,Saudi Arabia,Mongolia,6,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
8/02/2001,Vietnam,Bangladesh,0,0,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
9/02/2001,Fiji,Malaysia,1,2,Friendly,TRUE,FALSE,FALSE
9/02/2001,Kyrgyzstan,Kuwait,0,3,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
9/02/2001,Singapore,Bahrain,1,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
10/02/2001,Mongolia,Vietnam,0,1,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
10/02/2001,Saudi Arabia,Bangladesh,3,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
12/02/2001,Armenia,Uzbekistan,2,0,Friendly,FALSE,FALSE,TRUE
12/02/2001,Mongolia,Bangladesh,0,3,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
12/02/2001,Saudi Arabia,Vietnam,5,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
14/02/2001,Georgia,Ukraine,0,0,Friendly,TRUE,FALSE,FALSE
14/02/2001,Israel,Moldova,1,0,Friendly,TRUE,FALSE,FALSE
15/02/2001,Azerbaijan,Uzbekistan,1,2,Friendly,FALSE,FALSE,TRUE
15/02/2001,Bangladesh,Vietnam,0,4,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
15/02/2001,Kuwait,Finland,4,3,Friendly,TRUE,FALSE,FALSE
15/02/2001,Saudi Arabia,Mongolia,6,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
17/02/2001,Saudi Arabia,Bangladesh,6,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
17/02/2001,Vietnam,Mongolia,4,0,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
18/02/2001,Oman,Finland,1,2,Friendly,TRUE,FALSE,FALSE
19/02/2001,Bangladesh,Mongolia,2,2,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
19/02/2001,Saudi Arabia,Vietnam,4,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
19/02/2001,St. Kitts and Nevis,St. Lucia,2,0,Friendly,TRUE,FALSE,FALSE
20/02/2001,Oman,Finland,0,2,Friendly,TRUE,FALSE,FALSE
21/02/2001,Kuwait,Singapore,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
21/02/2001,Kyrgyzstan,Bahrain,1,2,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
21/02/2001,Martinique,St. Lucia,4,2,Friendly,TRUE,FALSE,FALSE
21/02/2001,Panama,Guatemala,2,2,Friendly,TRUE,FALSE,FALSE
23/02/2001,Libya,Togo,3,3,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/02/2001,Bahrain,Singapore,2,0,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
24/02/2001,Burkina Faso,Zimbabwe,1,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/02/2001,Kuwait,Kyrgyzstan,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/02/2001,Morocco,Senegal,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/02/2001,Namibia,Egypt,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/02/2001,Antigua and Barbuda,St. Lucia,0,1,Friendly,TRUE,FALSE,FALSE
25/02/2001,Cameroon,Zambia,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/02/2001,Cayman Islands,Trinidad and Tobago,0,3,Friendly,TRUE,FALSE,FALSE
25/02/2001,Liberia,Sierra Leone,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/02/2001,Malawi,South Africa,1,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/02/2001,Oman,Maldives,5,0,Friendly,TRUE,FALSE,FALSE
25/02/2001,Sudan,Ghana,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/02/2001,Tunisia,Congo DR,6,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
27/02/2001,Algeria,Slovakia,1,1,Friendly,TRUE,FALSE,FALSE
27/02/2001,France,Germany,1,0,Friendly,TRUE,FALSE,FALSE
27/02/2001,Kuwait,Bahrain,0,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
27/02/2001,Kyrgyzstan,Singapore,1,1,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
27/02/2001,Oman,Maldives,2,0,Friendly,TRUE,FALSE,FALSE
28/02/2001,Belgium,San Marino,10,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/02/2001,Bosnia-Herzegovina,Hungary,1,1,Friendly,TRUE,FALSE,FALSE
28/02/2001,Colombia,Australia,3,2,Friendly,TRUE,FALSE,FALSE
28/02/2001,Costa Rica,Honduras,2,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/02/2001,Croatia,Austria,1,0,Friendly,TRUE,FALSE,FALSE
28/02/2001,England,Spain,3,0,Friendly,TRUE,FALSE,FALSE
28/02/2001,Greece,Russia,3,3,Friendly,TRUE,FALSE,FALSE
28/02/2001,Italy,Argentina,1,2,Friendly,TRUE,FALSE,FALSE
28/02/2001,Jamaica,Trinidad and Tobago,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/02/2001,Jordan,Bulgaria,0,2,Friendly,TRUE,FALSE,FALSE
28/02/2001,Liechtenstein,Latvia,0,2,Friendly,TRUE,FALSE,FALSE
28/02/2001,Luxembourg,Finland,0,1,Friendly,TRUE,FALSE,FALSE
28/02/2001,Macedonia,Czech Republic,1,1,Friendly,TRUE,FALSE,FALSE
28/02/2001,Malta,Sweden,0,3,Friendly,TRUE,FALSE,FALSE
28/02/2001,Netherlands,Turkey,0,0,Friendly,TRUE,FALSE,FALSE
28/02/2001,Northern Ireland,Norway,0,4,Friendly,TRUE,FALSE,FALSE
28/02/2001,Portugal,Andorra,3,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/02/2001,Slovenia,Uruguay,0,2,Friendly,TRUE,FALSE,FALSE
28/02/2001,Switzerland,Poland,0,4,Friendly,FALSE,FALSE,TRUE
28/02/2001,USA,Mexico,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
3/03/2001,USA,Brazil,1,2,Friendly,TRUE,FALSE,FALSE
4/03/2001,Hong Kong,Palestine,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
4/03/2001,Qatar,Malaysia,5,1,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
6/03/2001,Guatemala,El Salvador,1,1,Friendly,TRUE,FALSE,FALSE
7/03/2001,Honduras,Peru,0,0,Friendly,FALSE,FALSE,TRUE
7/03/2001,Jordan,Hungary,1,1,Friendly,TRUE,FALSE,FALSE
7/03/2001,Lebanon,Syria,2,2,Friendly,TRUE,FALSE,FALSE
7/03/2001,Mexico,Brazil,3,3,Friendly,TRUE,FALSE,FALSE
8/03/2001,Hong Kong,Malaysia,0,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
8/03/2001,Palestine,Qatar,1,2,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
10/03/2001,Botswana,Swaziland,1,0,Friendly,FALSE,FALSE,TRUE
10/03/2001,Congo DR,Ivory Coast,1,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
10/03/2001,Kenya,Uganda,1,0,Friendly,TRUE,FALSE,FALSE
10/03/2001,Lesotho,Mozambique,0,0,Friendly,TRUE,FALSE,FALSE
10/03/2001,Senegal,Namibia,4,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
10/03/2001,Sierra Leone,Sudan,0,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
10/03/2001,Zambia,Libya,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
11/03/2001,Botswana,Mozambique,1,3,Friendly,FALSE,FALSE,TRUE
11/03/2001,Egypt,Algeria,5,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
11/03/2001,Ghana,Nigeria,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
11/03/2001,Hong Kong,Qatar,0,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
11/03/2001,Lesotho,Swaziland,2,1,Friendly,TRUE,FALSE,FALSE
11/03/2001,Palestine,Malaysia,1,0,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
11/03/2001,Togo,Angola,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
11/03/2001,Zimbabwe,Malawi,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
14/03/2001,Panama,El Salvador,1,0,Friendly,TRUE,FALSE,FALSE
18/03/2001,Gabon,Mali,2,0,Friendly,TRUE,FALSE,FALSE
19/03/2001,Egypt,Estonia,3,3,Friendly,TRUE,FALSE,FALSE
20/03/2001,Palestine,Hong Kong,1,0,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
20/03/2001,Qatar,Malaysia,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
21/03/2001,Honduras,Chile,3,1,Friendly,TRUE,FALSE,FALSE
21/03/2001,St. Lucia,Martinique,1,1,Friendly,TRUE,FALSE,FALSE
23/03/2001,Hong Kong,Malaysia,2,1,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
23/03/2001,Libya,Egypt,2,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
23/03/2001,Qatar,Palestine,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Andorra,Netherlands,0,5,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
24/03/2001,Armenia,Wales,2,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Azerbaijan,Moldova,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Bosnia-Herzegovina,Austria,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,British Virgin Islands,Virgin Islands,2,0,Friendly,TRUE,FALSE,FALSE
24/03/2001,Bulgaria,Iceland,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Croatia,Latvia,4,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Cyprus,Ireland,0,4,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,England,Finland,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,France,Japan,5,0,Friendly,TRUE,FALSE,FALSE
24/03/2001,Gabon,Kenya,1,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Germany,Albania,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Hungary,Lithuania,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Lesotho,Zimbabwe,0,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Luxembourg,Faroe Islands,0,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Madagascar,Namibia,1,2,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Malta,Denmark,0,5,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Morocco,Tunisia,2,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Northern Ireland,Czech Republic,0,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Norway,Poland,2,3,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Romania,Italy,0,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Russia,Slovenia,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Scotland,Belgium,2,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Senegal,Uganda,3,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Serbia,Switzerland,1,1,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
24/03/2001,South Africa,Mauritius,3,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Spain,Liechtenstein,5,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Sweden,Macedonia,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Trinidad and Tobago,Guatemala,3,1,Friendly,TRUE,FALSE,FALSE
24/03/2001,Turkey,Slovakia,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Ukraine,Belarus,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/03/2001,Zambia,Nigeria,1,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
25/03/2001,Angola,Burkina Faso,2,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
25/03/2001,Burundi,Algeria,0,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
25/03/2001,Congo,Liberia,0,1,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
25/03/2001,Ghana,Congo DR,3,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
25/03/2001,Malaysia,Palestine,4,3,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
25/03/2001,Mexico,Jamaica,4,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/03/2001,Qatar,Hong Kong,3,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/03/2001,Sudan,Ivory Coast,0,0,African Cup of Nations 2002 Qualifiers,TRUE,FALSE,FALSE
27/03/2001,Colombia,Bolivia,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
27/03/2001,Oman,United Arab Emirates,2,1,Friendly,TRUE,FALSE,FALSE
27/03/2001,Peru,Chile,3,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Albania,England,1,3,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Andorra,Ireland,0,3,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
28/03/2001,Argentina,Venezuela,5,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Austria,Israel,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Belarus,Norway,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Bulgaria,Northern Ireland,4,3,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Costa Rica,Trinidad and Tobago,3,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Cyprus,Estonia,2,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Czech Republic,Denmark,0,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Ecuador,Brazil,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Georgia,Romania,0,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Greece,Germany,2,4,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Honduras,USA,1,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Italy,Lithuania,4,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Liechtenstein,Bosnia-Herzegovina,0,3,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Macedonia,Turkey,1,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Martinique,Guadeloupe,4,1,Friendly,TRUE,FALSE,FALSE
28/03/2001,Moldova,Sweden,0,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Poland,Armenia,4,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Portugal,Netherlands,2,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Russia,Faroe Islands,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Scotland,San Marino,4,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Slovakia,Azerbaijan,3,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Slovenia,Serbia,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Spain,France,2,1,Friendly,TRUE,FALSE,FALSE
28/03/2001,Sri Lanka,Cambodia,1,0,Friendly,TRUE,FALSE,FALSE
28/03/2001,Switzerland,Luxembourg,5,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Uruguay,Paraguay,0,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/03/2001,Wales,Ukraine,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
1/04/2001,Maldives,Cambodia,6,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
4/04/2001,Lebanon,Bahrain,1,1,Friendly,TRUE,FALSE,FALSE
5/04/2001,Haiti,Panama,1,1,Friendly,TRUE,FALSE,FALSE
5/04/2001,Oman,Sudan,0,1,Friendly,TRUE,FALSE,FALSE
7/04/2001,Brunei,Yemen,0,5,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
7/04/2001,Fiji,American Samoa,13,0,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
7/04/2001,Haiti,Panama,0,0,Friendly,TRUE,FALSE,FALSE
7/04/2001,Mauritania,Cape Verde,0,1,Friendly,TRUE,FALSE,FALSE
7/04/2001,Oman,Sudan,1,1,Friendly,TRUE,FALSE,FALSE
7/04/2001,Samoa,Tonga,0,1,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
8/04/2001,India,United Arab Emirates,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
8/04/2001,Indonesia,Maldives,5,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
8/04/2001,Mali,Liberia,3,0,Friendly,TRUE,FALSE,FALSE
9/04/2001,American Samoa,Samoa,0,8,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
9/04/2001,Australia,Tonga,22,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
11/04/2001,Australia,American Samoa,31,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
11/04/2001,Mexico,Chile,1,0,Friendly,TRUE,FALSE,FALSE
11/04/2001,Samoa,Fiji,1,6,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
12/04/2001,Iraq,Macau,8,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
12/04/2001,Nepal,Kazakhstan,0,6,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
14/04/2001,American Samoa,Tonga,0,5,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
14/04/2001,Australia,Fiji,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
14/04/2001,Brunei,United Arab Emirates,0,12,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
14/04/2001,Iraq,Nepal,9,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
14/04/2001,Kazakhstan,Macau,3,0,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
15/04/2001,Cambodia,Maldives,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
15/04/2001,India,Yemen,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/04/2001,Australia,Samoa,11,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/04/2001,Bahrain,Oman,0,1,Friendly,TRUE,FALSE,FALSE
16/04/2001,Iraq,Kazakhstan,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
16/04/2001,Nepal,Macau,4,1,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
16/04/2001,Tonga,Fiji,1,8,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
21/04/2001,Burkina Faso,Malawi,4,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
21/04/2001,Kazakhstan,Nepal,4,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
21/04/2001,Macau,Iraq,0,5,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
21/04/2001,Morocco,Namibia,3,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
21/04/2001,Senegal,Algeria,3,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
21/04/2001,Sierra Leone,Nigeria,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
21/04/2001,Zambia,Angola,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
22/04/2001,Cameroon,Libya,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
22/04/2001,China,Maldives,10,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
22/04/2001,Congo DR,Madagascar,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
22/04/2001,Indonesia,Cambodia,6,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
22/04/2001,Ivory Coast,Congo,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
22/04/2001,Liberia,Sudan,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
22/04/2001,Mozambique,Lesotho,1,0,Friendly,TRUE,FALSE,FALSE
23/04/2001,Iraq,Nepal,4,2,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
23/04/2001,Kazakhstan,Macau,5,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
23/04/2001,Turkmenistan,Jordan,2,0,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
23/04/2001,Uzbekistan,Taiwan,7,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/04/2001,Belize,Nicaragua,2,0,Friendly,TRUE,FALSE,FALSE
24/04/2001,Chile,Uruguay,0,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/04/2001,Ecuador,Paraguay,2,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
24/04/2001,Egypt,Canada,3,0,Friendly,TRUE,FALSE,FALSE
24/04/2001,Georgia,Israel,3,2,Friendly,TRUE,FALSE,FALSE
24/04/2001,Iran,Korea Republic,0,1,Friendly,FALSE,FALSE,TRUE
24/04/2001,Panama,Haiti,2,0,Friendly,TRUE,FALSE,FALSE
24/04/2001,Venezuela,Colombia,2,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/04/2001,Austria,Liechtenstein,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/04/2001,Bolivia,Argentina,3,3,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/04/2001,Brazil,Peru,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/04/2001,Croatia,Greece,2,2,Friendly,TRUE,FALSE,FALSE
25/04/2001,Czech Republic,Belgium,1,1,Friendly,TRUE,FALSE,FALSE
25/04/2001,Denmark,Slovenia,3,0,Friendly,TRUE,FALSE,FALSE
25/04/2001,France,Portugal,4,0,Friendly,TRUE,FALSE,FALSE
25/04/2001,Hungary,Finland,0,0,Friendly,TRUE,FALSE,FALSE
25/04/2001,Ireland,Andorra,3,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/04/2001,Italy,South Africa,1,0,Friendly,TRUE,FALSE,FALSE
25/04/2001,Jamaica,Honduras,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/04/2001,Kazakhstan,Iraq,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/04/2001,Latvia,San Marino,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/04/2001,Lebanon,Philippines,3,0,Friendly,TRUE,FALSE,FALSE
25/04/2001,Macau,Nepal,1,6,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
25/04/2001,Malta,Iceland,1,4,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/04/2001,Moldova,Estonia,0,0,Friendly,TRUE,FALSE,FALSE
25/04/2001,Netherlands,Cyprus,4,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/04/2001,Norway,Bulgaria,2,1,Friendly,TRUE,FALSE,FALSE
25/04/2001,Poland,Scotland,1,1,Friendly,TRUE,FALSE,FALSE
25/04/2001,Romania,Slovakia,0,0,Friendly,TRUE,FALSE,FALSE
25/04/2001,Serbia,Russia,0,1,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
25/04/2001,Spain,Japan,1,0,Friendly,TRUE,FALSE,FALSE
25/04/2001,Switzerland,Sweden,0,2,Friendly,TRUE,FALSE,FALSE
25/04/2001,Trinidad and Tobago,Mexico,1,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/04/2001,Turkey,Albania,0,2,Friendly,TRUE,FALSE,FALSE
25/04/2001,USA,Costa Rica,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
25/04/2001,Uzbekistan,Turkmenistan,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
26/04/2001,Belize,Nicaragua,2,1,Friendly,TRUE,FALSE,FALSE
26/04/2001,Canada,Iran,1,0,Friendly,FALSE,FALSE,TRUE
26/04/2001,Egypt,Korea Republic,1,2,Friendly,TRUE,FALSE,FALSE
26/04/2001,United Arab Emirates,India,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
27/04/2001,Uzbekistan,Jordan,2,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
27/04/2001,Yemen,Brunei,1,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/04/2001,Bangladesh,Bhutan,3,1,Friendly,TRUE,FALSE,FALSE
28/04/2001,Congo,Madagascar,2,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
28/04/2001,Maldives,China,0,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
29/04/2001,Cambodia,Indonesia,0,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
30/04/2001,Oman,Laos,12,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
30/04/2001,Syria,Philippines,12,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
3/05/2001,Jordan,Taiwan,6,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
3/05/2001,Turkmenistan,Uzbekistan,2,5,World Cup 2002 Qualifiers,FALSE,FALSE,TRUE
4/05/2001,Algeria,Morocco,1,2,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
4/05/2001,Oman,Laos,7,0,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
4/05/2001,Syria,Philippines,5,1,World Cup 2002 Qualifiers,TRUE,FALSE,FALSE
